"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"151";"82";"con_L_LeftUp";"default";"approved";"396.85";"723.6";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"152";"82";"con_L_LeftUp";"default";"approved";"668.98";"700.92";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"153";"82";"con_L_LeftUp";"default";"approved";"680.32";"723.6";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"154";"82";"con_L_LeftUp";"default";"approved";"952.44";"700.92";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"155";"82";"con_L_LeftUp";"default";"approved";"963.78";"723.6";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"156";"83";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"157";"83";"con_L_LeftUp";"default";"approved";"396.85";"723.6";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"158";"83";"con_L_LeftUp";"default";"approved";"668.98";"700.92";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"159";"83";"con_L_LeftUp";"default";"approved";"680.32";"723.6";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"160";"83";"con_L_LeftUp";"default";"approved";"952.44";"700.92";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"161";"83";"con_L_LeftUp";"default";"approved";"963.78";"723.6";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"162";"84";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"19c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"163";"84";"con_L_LeftUp";"default";"approved";"396.85";"723.6";"1192.0";"871.0";"19c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"164";"85";"con_L_LeftUp";"default";"approved";"113.39";"700.92";"1192.0";"871.0";"19d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"165";"85";"con_L_LeftUp";"default";"approved";"124.72";"723.6";"1192.0";"871.0";"19d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"166";"88";"con_L_LeftUp";"default";"approved";"124.72";"666.91";"1192.0";"871.0";"20";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"167";"88";"con_L_LeftUp";"default";"approved";"136.06";"689.58";"1192.0";"871.0";"20";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"168";"90";"con_L_LeftUp";"default";"approved";"124.72";"712.26";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"169";"90";"con_L_LeftUp";"default";"approved";"113.39";"700.92";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"170";"90";"con_L_LeftUp";"default";"approved";"136.06";"723.6";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"171";"90";"con_L_LeftUp";"default";"approved";"408.19";"712.26";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"172";"90";"con_L_LeftUp";"default";"approved";"396.85";"700.92";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"173";"90";"con_L_LeftUp";"default";"approved";"419.53";"723.6";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"174";"90";"con_L_LeftUp";"default";"approved";"975.12";"712.26";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"175";"90";"con_L_LeftUp";"default";"approved";"963.78";"700.92";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"176";"90";"con_L_LeftUp";"default";"approved";"986.46";"723.6";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"177";"91";"con_L_LeftUp";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"20c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"178";"91";"con_L_LeftUp";"default";"approved";"952.44";"700.92";"1192.0";"871.0";"20c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"179";"91";"con_L_LeftUp";"default";"approved";"975.12";"723.6";"1192.0";"871.0";"20c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"180";"92";"con_L_LeftUp";"default";"approved";"997.8";"712.26";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"181";"92";"con_L_LeftUp";"default";"approved";"1009.13";"723.6";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"182";"92";"con_L_LeftUp";"default";"approved";"975.12";"700.92";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"183";"92";"con_L_LeftUp";"default";"approved";"1031.81";"734.94";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"184";"92";"con_L_LeftUp";"default";"approved";"1054.49";"746.28";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"185";"92";"con_L_LeftUp";"default";"approved";"1065.83";"757.61";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"186";"92";"con_L_LeftUp";"default";"approved";"124.72";"712.26";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"187";"92";"con_L_LeftUp";"default";"approved";"113.39";"700.92";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"188";"92";"con_L_LeftUp";"default";"approved";"136.06";"723.6";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"189";"97";"con_L_LeftUp";"default";"approved";"873.07";"315.41";"1192.0";"871.0";"23";"104";"= 400";"+ 400SPS";"general";"general signals";""
"190";"97";"con_L_LeftUp";"default";"approved";"941.1";"723.6";"1192.0";"871.0";"23";"104";"= 400";"+ 400SPS";"general";"general signals";""
